0,0,0,0,1,out
0,0,1,0,1,out
0,0,2,0,1,out
0,0,3,0,1,out
0,0,4,0,1,out
0,0,5,0,1,out
0,0,6,0,1,out
0,0,7,0,1,out
0,0,8,0,1,out
0,0,9,0,1,out
0,0,10,0,1,out
0,0,11,0,1,out
0,0,12,0,1,out
0,0,13,0,1,out
0,0,14,0,1,out
0,0,15,0,1,out
0,0,16,0,1,out
0,0,17,0,1,out
0,0,18,0,1,out
0,0,19,0,1,out
0,1,0,1,4,out
0,1,1,1,4,out
0,1,2,1,4,out
0,1,3,1,4,out
0,1,4,1,4,out
0,1,5,1,4,out
0,1,6,1,4,out
0,1,7,1,4,out
0,1,8,1,4,out
0,1,9,1,4,out
0,1,10,1,4,out
0,1,11,1,4,out
0,1,12,1,4,out
0,1,13,1,4,out
0,1,14,1,4,out
0,1,15,1,4,out
0,1,16,1,4,out
0,1,17,1,4,out
0,1,18,1,4,out
0,1,19,1,4,out
0,2,0,2,1,out
0,2,1,2,1,out
0,2,2,2,1,out
0,2,3,2,1,out
0,2,4,2,1,out
0,2,5,2,1,out
0,2,6,2,1,out
0,2,7,2,1,out
0,2,8,2,1,out
0,2,9,2,1,out
0,2,10,2,1,out
0,2,11,2,1,out
0,2,12,2,1,out
0,2,13,2,1,out
0,2,14,2,1,out
0,2,15,2,1,out
0,2,16,2,1,out
0,2,17,2,1,out
0,2,18,2,1,out
0,2,19,2,1,out
0,3,0,3,2,out
0,3,1,3,2,out
0,3,2,3,2,out
0,3,3,3,2,out
0,3,4,3,2,out
0,3,5,3,2,out
0,3,6,3,2,out
0,3,7,3,2,out
0,3,8,3,2,out
0,3,9,3,2,out
0,3,10,3,2,out
0,3,11,3,2,out
0,3,12,3,2,out
0,3,13,3,2,out
0,3,14,3,2,out
0,3,15,3,2,out
0,3,16,3,2,out
0,3,17,3,2,out
0,3,18,3,2,out
0,3,19,3,2,out
0,4,0,4,2,out
0,4,1,4,2,out
0,4,2,4,2,out
0,4,3,4,2,out
0,4,4,4,2,out
0,4,5,4,2,out
0,4,6,4,2,out
0,4,7,4,2,out
0,4,8,4,2,out
0,4,9,4,2,out
0,4,10,4,2,out
0,4,11,4,2,out
0,4,12,4,2,out
0,4,13,4,2,out
0,4,14,4,2,out
0,4,15,4,2,out
0,4,16,4,2,out
0,4,17,4,2,out
0,4,18,4,2,out
0,4,19,4,2,out
0,5,0,5,4,out
0,5,1,5,4,out
0,5,2,5,4,out
0,5,3,5,4,out
0,5,4,5,4,out
0,5,5,5,4,out
0,5,6,5,4,out
0,5,7,5,4,out
0,5,8,5,4,out
0,5,9,5,4,out
0,5,10,5,4,out
0,5,11,5,4,out
0,5,12,5,4,out
0,5,13,5,4,out
0,5,14,5,4,out
0,5,15,5,4,out
0,5,16,5,4,out
0,5,17,5,4,out
0,5,18,5,4,out
0,5,19,5,4,out
0,6,0,6,4,out
0,6,1,6,4,out
0,6,2,6,4,out
0,6,3,6,4,out
0,6,4,6,4,out
0,6,5,6,4,out
0,6,6,6,4,out
0,6,7,6,4,out
0,6,8,6,4,out
0,6,9,6,4,out
0,6,10,6,4,out
0,6,11,6,4,out
0,6,12,6,4,out
0,6,13,6,4,out
0,6,14,6,4,out
0,6,15,6,4,out
0,6,16,6,4,out
0,6,17,6,4,out
0,6,18,6,4,out
0,6,19,6,4,out
0,7,0,7,2,out
0,7,1,7,2,out
0,7,2,7,2,out
0,7,3,7,2,out
0,7,4,7,2,out
0,7,5,7,2,out
0,7,6,7,2,out
0,7,7,7,2,out
0,7,8,7,2,out
0,7,9,7,2,out
0,7,10,7,2,out
0,7,11,7,2,out
0,7,12,7,2,out
0,7,13,7,2,out
0,7,14,7,2,out
0,7,15,7,2,out
0,7,16,7,2,out
0,7,17,7,2,out
0,7,18,7,2,out
0,7,19,7,2,out
0,8,0,8,4,out
0,8,1,8,4,out
0,8,2,8,4,out
0,8,3,8,4,out
0,8,4,8,4,out
0,8,5,8,4,out
0,8,6,8,4,out
0,8,7,8,4,out
0,8,8,8,4,out
0,8,9,8,4,out
0,8,10,8,4,out
0,8,11,8,4,out
0,8,12,8,4,out
0,8,13,8,4,out
0,8,14,8,4,out
0,8,15,8,4,out
0,8,16,8,4,out
0,8,17,8,4,out
0,8,18,8,4,out
0,8,19,8,4,out
0,9,0,9,1,out
0,9,1,9,1,out
0,9,2,9,1,out
0,9,3,9,1,out
0,9,4,9,1,out
0,9,5,9,1,out
0,9,6,9,1,out
0,9,7,9,1,out
0,9,8,9,1,out
0,9,9,9,1,out
0,9,10,9,1,out
0,9,11,9,1,out
0,9,12,9,1,out
0,9,13,9,1,out
0,9,14,9,1,out
0,9,15,9,1,out
0,9,16,9,1,out
0,9,17,9,1,out
0,9,18,9,1,out
0,9,19,9,1,out
0,10,0,10,3,out
0,10,1,10,3,out
0,10,2,10,3,out
0,10,3,10,3,out
0,10,4,10,3,out
0,10,5,10,3,out
0,10,6,10,3,out
0,10,7,10,3,out
0,10,8,10,3,out
0,10,9,10,3,out
0,10,10,10,3,out
0,10,11,10,3,out
0,10,12,10,3,out
0,10,13,10,3,out
0,10,14,10,3,out
0,10,15,10,3,out
0,10,16,10,3,out
0,10,17,10,3,out
0,10,18,10,3,out
0,10,19,10,3,out
0,11,0,11,0,out
0,11,1,11,0,out
0,11,2,11,0,out
0,11,3,11,0,out
0,11,4,11,0,out
0,11,5,11,0,out
0,11,6,11,0,out
0,11,7,11,0,out
0,11,8,11,0,out
0,11,9,11,0,out
0,11,10,11,0,out
0,11,11,11,0,out
0,11,12,11,0,out
0,11,13,11,0,out
0,11,14,11,0,out
0,11,15,11,0,out
0,11,16,11,0,out
0,11,17,11,0,out
0,11,18,11,0,out
0,11,19,11,0,out
0,12,0,12,0,out
0,12,1,12,0,out
0,12,2,12,0,out
0,12,3,12,0,out
0,12,4,12,0,out
0,12,5,12,0,out
0,12,6,12,0,out
0,12,7,12,0,out
0,12,8,12,0,out
0,12,9,12,0,out
0,12,10,12,0,out
0,12,11,12,0,out
0,12,12,12,0,out
0,12,13,12,0,out
0,12,14,12,0,out
0,12,15,12,0,out
0,12,16,12,0,out
0,12,17,12,0,out
0,12,18,12,0,out
0,12,19,12,0,out
0,13,0,13,0,out
0,13,1,13,0,out
0,13,2,13,0,out
0,13,3,13,0,out
0,13,4,13,0,out
0,13,5,13,0,out
0,13,6,13,0,out
0,13,7,13,0,out
0,13,8,13,0,out
0,13,9,13,0,out
0,13,10,13,0,out
0,13,11,13,0,out
0,13,12,13,0,out
0,13,13,13,0,out
0,13,14,13,0,out
0,13,15,13,0,out
0,13,16,13,0,out
0,13,17,13,0,out
0,13,18,13,0,out
0,13,19,13,0,out
0,14,0,14,4,out
0,14,1,14,4,out
0,14,2,14,4,out
0,14,3,14,4,out
0,14,4,14,4,out
0,14,5,14,4,out
0,14,6,14,4,out
0,14,7,14,4,out
0,14,8,14,4,out
0,14,9,14,4,out
0,14,10,14,4,out
0,14,11,14,4,out
0,14,12,14,4,out
0,14,13,14,4,out
0,14,14,14,4,out
0,14,15,14,4,out
0,14,16,14,4,out
0,14,17,14,4,out
0,14,18,14,4,out
0,14,19,14,4,out
0,15,0,15,1,out
0,15,1,15,1,out
0,15,2,15,1,out
0,15,3,15,1,out
0,15,4,15,1,out
0,15,5,15,1,out
0,15,6,15,1,out
0,15,7,15,1,out
0,15,8,15,1,out
0,15,9,15,1,out
0,15,10,15,1,out
0,15,11,15,1,out
0,15,12,15,1,out
0,15,13,15,1,out
0,15,14,15,1,out
0,15,15,15,1,out
0,15,16,15,1,out
0,15,17,15,1,out
0,15,18,15,1,out
0,15,19,15,1,out
0,16,0,16,3,out
0,16,1,16,3,out
0,16,2,16,3,out
0,16,3,16,3,out
0,16,4,16,3,out
0,16,5,16,3,out
0,16,6,16,3,out
0,16,7,16,3,out
0,16,8,16,3,out
0,16,9,16,3,out
0,16,10,16,3,out
0,16,11,16,3,out
0,16,12,16,3,out
0,16,13,16,3,out
0,16,14,16,3,out
0,16,15,16,3,out
0,16,16,16,3,out
0,16,17,16,3,out
0,16,18,16,3,out
0,16,19,16,3,out
0,17,0,17,3,out
0,17,1,17,3,out
0,17,2,17,3,out
0,17,3,17,3,out
0,17,4,17,3,out
0,17,5,17,3,out
0,17,6,17,3,out
0,17,7,17,3,out
0,17,8,17,3,out
0,17,9,17,3,out
0,17,10,17,3,out
0,17,11,17,3,out
0,17,12,17,3,out
0,17,13,17,3,out
0,17,14,17,3,out
0,17,15,17,3,out
0,17,16,17,3,out
0,17,17,17,3,out
0,17,18,17,3,out
0,17,19,17,3,out
0,18,0,18,1,out
0,18,1,18,1,out
0,18,2,18,1,out
0,18,3,18,1,out
0,18,4,18,1,out
0,18,5,18,1,out
0,18,6,18,1,out
0,18,7,18,1,out
0,18,8,18,1,out
0,18,9,18,1,out
0,18,10,18,1,out
0,18,11,18,1,out
0,18,12,18,1,out
0,18,13,18,1,out
0,18,14,18,1,out
0,18,15,18,1,out
0,18,16,18,1,out
0,18,17,18,1,out
0,18,18,18,1,out
0,18,19,18,1,out
0,19,0,19,2,out
0,19,1,19,2,out
0,19,2,19,2,out
0,19,3,19,2,out
0,19,4,19,2,out
0,19,5,19,2,out
0,19,6,19,2,out
0,19,7,19,2,out
0,19,8,19,2,out
0,19,9,19,2,out
0,19,10,19,2,out
0,19,11,19,2,out
0,19,12,19,2,out
0,19,13,19,2,out
0,19,14,19,2,out
0,19,15,19,2,out
0,19,16,19,2,out
0,19,17,19,2,out
0,19,18,19,2,out
0,19,19,19,2,out
0,0,0,0,1,coming
0,1,0,1,4,coming
0,2,0,2,1,coming
0,3,0,3,2,coming
0,4,0,4,2,coming
0,5,0,5,4,coming
0,6,0,6,4,coming
0,7,0,7,2,coming
0,8,0,8,4,coming
0,9,0,9,1,coming
0,10,0,10,3,coming
0,11,0,11,0,coming
0,12,0,12,0,coming
0,13,0,13,0,coming
0,14,0,14,4,coming
0,15,0,15,1,coming
0,16,0,16,3,coming
0,17,0,17,3,coming
0,18,0,18,1,coming
0,19,0,19,2,coming
100,0,0,0,1,in
100,1,0,1,4,in
100,2,0,2,1,in
100,3,0,3,2,in
100,4,0,4,2,in
100,5,0,5,4,in
100,6,0,6,4,in
100,7,0,7,2,in
100,8,0,8,4,in
100,9,0,9,1,in
100,10,0,10,3,in
100,11,0,11,0,in
100,12,0,12,0,in
100,13,0,13,0,in
100,14,0,14,4,in
100,15,0,15,1,in
100,16,0,16,3,in
100,17,0,17,3,in
100,18,0,18,1,in
100,19,0,19,2,in
228,0,1,0,1,coming
228,0,0,0,1,going
228,0,2,0,1,coming
228,1,1,1,4,coming
228,1,0,1,4,going
228,1,2,1,4,coming
228,2,1,2,1,coming
228,2,0,2,1,going
228,2,2,2,1,coming
228,3,1,3,2,coming
228,3,0,3,2,going
228,3,2,3,2,coming
228,4,1,4,2,coming
228,4,0,4,2,going
228,4,2,4,2,coming
228,5,1,5,4,coming
228,5,0,5,4,going
228,5,2,5,4,coming
228,6,1,6,4,coming
228,6,0,6,4,going
228,6,2,6,4,coming
228,7,1,7,2,coming
228,7,0,7,2,going
228,7,2,7,2,coming
228,8,1,8,4,coming
228,8,0,8,4,going
228,8,2,8,4,coming
228,9,1,9,1,coming
228,9,0,9,1,going
228,9,2,9,1,coming
228,11,1,11,0,coming
228,11,0,11,0,going
228,11,2,11,0,coming
228,12,1,12,0,coming
228,12,0,12,0,going
228,12,2,12,0,coming
228,13,1,13,0,coming
228,13,0,13,0,going
228,13,2,13,0,coming
228,14,1,14,4,coming
228,14,0,14,4,going
228,14,2,14,4,coming
228,15,1,15,1,coming
228,15,0,15,1,going
228,15,2,15,1,coming
228,18,1,18,1,coming
228,18,0,18,1,going
228,18,2,18,1,coming
228,19,1,19,2,coming
228,19,0,19,2,going
228,19,2,19,2,coming
229,10,1,10,3,coming
229,10,0,10,3,going
229,10,2,10,3,coming
229,16,1,16,3,coming
229,16,0,16,3,going
229,16,2,16,3,coming
229,17,1,17,3,coming
229,17,0,17,3,going
229,17,2,17,3,coming
328,0,0,0,1,out
328,0,1,0,1,in
328,0,2,0,1,in
328,1,0,1,4,out
328,1,1,1,4,in
328,1,2,1,4,in
328,2,0,2,1,out
328,2,1,2,1,in
328,2,2,2,1,in
328,3,0,3,2,out
328,3,1,3,2,in
328,3,2,3,2,in
328,4,0,4,2,out
328,4,1,4,2,in
328,4,2,4,2,in
328,5,0,5,4,out
328,5,1,5,4,in
328,5,2,5,4,in
328,6,0,6,4,out
328,6,1,6,4,in
328,6,2,6,4,in
328,7,0,7,2,out
328,7,1,7,2,in
328,7,2,7,2,in
328,8,0,8,4,out
328,8,1,8,4,in
328,8,2,8,4,in
328,9,0,9,1,out
328,9,1,9,1,in
328,9,2,9,1,in
328,11,0,11,0,out
328,11,1,11,0,in
328,11,2,11,0,in
328,12,0,12,0,out
328,12,1,12,0,in
328,12,2,12,0,in
328,13,0,13,0,out
328,13,1,13,0,in
328,13,2,13,0,in
328,14,0,14,4,out
328,14,1,14,4,in
328,14,2,14,4,in
328,15,0,15,1,out
328,15,1,15,1,in
328,15,2,15,1,in
328,18,0,18,1,out
328,18,1,18,1,in
328,18,2,18,1,in
328,19,0,19,2,out
328,19,1,19,2,in
328,19,2,19,2,in
329,10,0,10,3,out
329,10,1,10,3,in
329,10,2,10,3,in
329,16,0,16,3,out
329,16,1,16,3,in
329,16,2,16,3,in
329,17,0,17,3,out
329,17,1,17,3,in
329,17,2,17,3,in
456,0,1,0,1,going
456,0,3,0,1,coming
456,1,1,1,4,going
456,1,3,1,4,coming
456,2,1,2,1,going
456,2,3,2,1,coming
456,3,1,3,2,going
456,3,3,3,2,coming
456,4,1,4,2,going
456,4,3,4,2,coming
456,5,1,5,4,going
456,5,3,5,4,coming
456,6,1,6,4,going
456,6,3,6,4,coming
456,7,1,7,2,going
456,7,3,7,2,coming
456,8,1,8,4,going
456,8,3,8,4,coming
456,9,1,9,1,going
456,9,3,9,1,coming
456,11,1,11,0,going
456,11,3,11,0,coming
456,12,1,12,0,going
456,12,3,12,0,coming
456,13,1,13,0,going
456,13,3,13,0,coming
456,14,1,14,4,going
456,14,3,14,4,coming
456,15,1,15,1,going
456,15,3,15,1,coming
456,18,1,18,1,going
456,18,3,18,1,coming
456,19,1,19,2,going
456,19,3,19,2,coming
457,10,1,10,3,going
457,10,3,10,3,coming
457,16,1,16,3,going
457,16,3,16,3,coming
457,17,1,17,3,going
457,17,3,17,3,coming
556,0,1,0,1,out
556,0,3,0,1,in
556,1,1,1,4,out
556,1,3,1,4,in
556,2,1,2,1,out
556,2,3,2,1,in
556,3,1,3,2,out
556,3,3,3,2,in
556,4,1,4,2,out
556,4,3,4,2,in
556,5,1,5,4,out
556,5,3,5,4,in
556,6,1,6,4,out
556,6,3,6,4,in
556,7,1,7,2,out
556,7,3,7,2,in
556,8,1,8,4,out
556,8,3,8,4,in
556,9,1,9,1,out
556,9,3,9,1,in
556,11,1,11,0,out
556,11,3,11,0,in
556,12,1,12,0,out
556,12,3,12,0,in
556,13,1,13,0,out
556,13,3,13,0,in
556,14,1,14,4,out
556,14,3,14,4,in
556,15,1,15,1,out
556,15,3,15,1,in
556,18,1,18,1,out
556,18,3,18,1,in
556,19,1,19,2,out
556,19,3,19,2,in
557,10,1,10,3,out
557,10,3,10,3,in
557,16,1,16,3,out
557,16,3,16,3,in
557,17,1,17,3,out
557,17,3,17,3,in
584,0,2,0,1,going
584,0,4,0,1,coming
584,1,2,1,4,going
584,1,4,1,4,coming
584,2,2,2,1,going
584,2,4,2,1,coming
584,3,2,3,2,going
584,3,4,3,2,coming
584,4,2,4,2,going
584,4,4,4,2,coming
584,5,2,5,4,going
584,5,4,5,4,coming
584,6,2,6,4,going
584,6,4,6,4,coming
584,7,2,7,2,going
584,7,4,7,2,coming
584,8,2,8,4,going
584,8,4,8,4,coming
584,9,2,9,1,going
584,9,4,9,1,coming
584,11,2,11,0,going
584,11,4,11,0,coming
584,12,2,12,0,going
584,12,4,12,0,coming
584,13,2,13,0,going
584,13,4,13,0,coming
584,14,2,14,4,going
584,14,4,14,4,coming
584,15,2,15,1,going
